Airport ID,City,PageRank
11867,"Garden City, KS",0.562481340737444
11899,"Glens Falls, NY",0.5550981227021171
11468,"Kearney, NE",0.5425106701609935
13781,"Kingston, NY",0.5391098227306904
15681,"Afognak Straits, AK",0.532984967046769
10089,"Red Fox Bay, AK",0.532984967046769
11513,"Eagle Harbor, AK",0.532984967046769
11615,"New Bedford/Fall River, MA",0.5235549843368609
11778,"Fort Smith, AR",0.5230690972220601
14236,"Paso Robles, CA",0.5210852897393232
15346,"New York, NY",0.5163014900929723
14092,"Greenville, NC",0.51618855104532
12841,"King Cove, AK",0.5143487610333206
14295,"Poulsbo, WA",0.5137866489203373
11961,"New London/Groton, CT",0.5125622900626893
12891,"Lawton/Fort Sill, OK",0.5116482564792627
13964,"North Bend/Coos Bay, OR",0.507028325523916
10654,"Beckley, WV",0.5057585644144486
11036,"Chicken, AK",0.5053731813714957
13377,"Monroe, LA",0.5040581404389016
14120,"Pierre, SD",0.5029773372872853
14487,"Redding, CA",0.5011620023283722
10975,"College Park, MD",0.4919187934531883
16654,"Shaw Island, WA",0.4892826752571286
11076,"Hancock/Houghton, MI",0.4859200832803282
12265,"Niagara Falls, NY",0.4844689101381954
14672,"Sacramento, CA",0.48232604896654996
11376,"Chicago, IL",0.48201864914702447
10918,"Cedar City, UT",0.48062980326838545
12365,"Williamsport, PA",0.47994349776368717
12320,"Wilmington, DE",0.47382350062904793
13795,"Jacksonville/Camp Lejeune, NC",0.47243468716214343
12007,"Columbus, MS",0.4707238478878109
11898,"Grand Forks, ND",0.46962960188010744
12915,"Lake Charles, LA",0.4684567681582562
11905,"Longview, TX",0.4683851826737429
10631,"Bemidji, MN",0.46477076723979854
14769,"Sanford, ME",0.46424490882216957
14276,"Port Armstrong, AK",0.4579335549026224
11092,"Moab, UT",0.45428022385987665
13111,"Cape Lisburne, AK",0.454104294550772
16830,"Port Washington, NY",0.44034751773082714
10728,"Beaumont/Port Arthur, TX",0.436962270112533
13554,"Maxton, NC",0.42979091002510966
16934,"Asheboro, NC",0.42979091002510966
14960,"Wichita Falls, TX",0.41945875742777916
10033,"Alpine, AK",0.4192781419703301
12244,"New Haven, CT",0.4191101438157761
11165,"Coatesville, PA",0.41744752365662624
11517,"Fairbanks, AK",0.4173253372713372
16745,"Houston, TX",0.41432659840000885
11315,"Dickinson, ND",0.4096390712268684
11675,"Fishers Island, NY",0.4063826555050812
14897,"Salmon, ID",0.403812344136046
13453,"Indianapolis, IN",0.40253958273749174
13671,"Patuxent River, MD",0.39546567718776676
13983,"Owensboro, KY",0.39514962522379626
14853,"San Antonio, TX",0.39172452575997
15259,"Tifton, GA",0.3896701266120135
15381,"Thief River Falls, MN",0.3874821550992006
12337,"Indianapolis, IN",0.38655194450582014
15411,"Tyler, TX",0.3858323863748085
12492,"Kapalua, HI",0.38571185741672975
12511,"Joplin, MO",0.3846134789414341
13933,"Worcester, MA",0.3822079470282095
11274,"Dubuque, IA",0.38005621330400907
13139,"Lynchburg, VA",0.37879366382815427
11587,"Escanaba, MI",0.3783324383476111
13459,"Marquette, MI",0.37691892392329956
13958,"Columbus, OH",0.37586847034074367
11471,"Eau Claire, WI",0.3721116764393223
15454,"Quincy, IL",0.3714077388738446
13151,"Lawrenceville, GA",0.36992906742874954
13032,"Lancaster, PA",0.36937858952561997
10670,"Belmar/Farmingdale, NJ",0.3691591170677095
11512,"Cape Newenham, AK",0.368799640393483
15054,"Statesville, NC",0.36802954339173005
11617,"New Bern/Morehead/Beaufort, NC",0.3679646113889718
13984,"Norwood, MA",0.367065174504363
14488,"Reading, PA",0.367065174504363
15211,"Oklahoma City, OK",0.365548823335634
15779,"Philadelphia, PA",0.36539756556833813
12587,"Portland, TN",0.35605407078427764
14543,"Rock Springs, WY",0.35512662101025183
14648,"Rutland, VT",0.35110824116626854
16915,"Clinton, MO",0.3499233124745797
15401,"Texarkana, AR",0.3459879044016817
10819,"Bowling Green, KY",0.3451277784502694
13424,"Modesto, CA",0.34475283137118135
12944,"Lewiston/Auburn, ME",0.344157038470756
11456,"Danbury, CT",0.3422479160952618
14467,"Roseburg, OR",0.3420695207241041
11714,"Fort Myers, FL",0.3417697431417802
14812,"Sheridan, WY",0.33935088809530434
13587,"Marana, AZ",0.3376927685950331
13024,"Klamath Falls, OR",0.3362385520740089
15398,"Horseshoe Bay, TX",0.33320460901923277
15548,"Leesburg, VA",0.33249852883448044
15220,"Tacoma, WA",0.3316596405426958
11862,"Great Barrington, MA",0.32922188444852113
12207,"Harrison, AR",0.32711477168911446
11531,"El Dorado, AR",0.32711477168911446
11327,"Delta Junction, AK",0.32388895082650027
15325,"Thermal, CA",0.3188506084211657
13543,"Marion/Herrin, IL",0.31784733594684866
14182,"Philadelphia, PA",0.31758036231939857
11865,"Gillette, WY",0.31588572005056736
10780,"Butler, PA",0.313738818318047
11711,"Farmington, NM",0.3123142479489455
13439,"Miami, FL",0.30998655911741874
11086,"Chino, CA",0.3097810946632955
10562,"Mobile, AL",0.3077327563044461
14318,"Oklahoma City, OK",0.3072807737407702
14231,"Presque Isle/Houlton, ME",0.3051141769546096
10543,"Benton Harbor/St. Joseph, MI",0.30403243656248413
13501,"Marathon, FL",0.30197916870740643
11470,"Wenatchee, WA",0.29851235314277186
13484,"Muscle Shoals, AL",0.29737598601333587
12888,"Laramie, WY",0.2970799064010634
15897,"West Yellowstone, MT",0.29683017674698164
10933,"Chicopee Falls, MA",0.29677420256105286
16720,"Fairbanks1, AK",0.29638675769128403
10040,"Pogo Mines, AK",0.29638675769128403
10031,"Kantishna, AK",0.29638675769128403
12396,"Wisconsin Rapids, WI",0.2954301104693563
13418,"Manassas, VA",0.29523344705620913
13546,"Moses Lake, WA",0.29014099666381976
15048,"Sioux City, IA",0.2899370263977228
11058,"Columbus, IN",0.2891501076255714
13127,"Lewiston, ID",0.28901396821851494
13490,"Massena, NY",0.28859402287332486
13829,"Ogden, UT",0.2873065464668842
10141,"Aberdeen, SD",0.2867399077104708
14877,"Salina, KS",0.2866370771735724
10361,"Watertown, NY",0.285793725257999
11288,"Decatur, IL",0.2852493813505035
13194,"Merced, CA",0.2849080434553949
11447,"Devils Lake, ND",0.28305760977871736
12335,"Iron Mountain/Kingsfd, MI",0.2817702132050416
11429,"Shreveport, LA",0.27709354949451487
14255,"Pittsfield, MA",0.27599651365330885
15707,"Stehekin, WA",0.27569732727101215
11013,"Sault Ste. Marie, MI",0.27501664369026363
11303,"Douglas, WY",0.27467558116379076
10930,"Crescent City, CA",0.2741537812092936
12247,"Hayward, CA",0.27313159847656415
10039,"Ivotuk, AK",0.27071359701944786
12519,"Jamestown, ND",0.2696345519932931
12149,"Hickory, NC",0.2669972612130434
11510,"Eagle River, WI",0.2638398330401739
15177,"Telluride, CO",0.2624691685582235
15570,"Victorville, CA",0.2589883785595447
13338,"Toms River, NJ",0.2586424061072893
11790,"Atlanta, GA",0.25573974654316045
15700,"Katmai Lodge, AK",0.2524647998256168
11825,"Farewell, AK",0.2524647998256168
13292,"Minchumina, AK",0.2524647998256168
13058,"Pickens, SC",0.2501859692466305
14212,"Poughkeepsie, NY",0.24621470893732003
13109,"Kalaupapa, HI",0.24596184898048476
13674,"Brunswick, ME",0.24489471315094394
11375,"Dover, DE",0.24306352692518005
15458,"Ukiah, CA",0.24196656431201785
12165,"Homeshore, AK",0.2413790581412731
12716,"Ekuk, AK",0.23682863653480055
15881,"Wasilla, AK",0.23682863653480055
16680,"Canandaigua, NY",0.23465633408727848
14553,"Rome, NY",0.2334452547370893
16935,"Willoughby, OH",0.23210075570534283
14465,"Dallas/Fort Worth, TX",0.22993873007896778
15374,"Tupelo, MS",0.22304843725735093
15153,"Tuscaloosa, AL",0.2230037261203241
10171,"Dallas, TX",0.2192114288134992
15534,"Lorain/Elyria, OH",0.21753828284591625
11050,"Port Angeles, WA",0.21719718970045138
14871,"Salem, OR",0.21624291001563295
16929,"Deer Park, AK",0.21435770007165267
15138,"Fort Leonard Wood, MO",0.21369370021432774
11931,"Greenville, MS",0.21282984079871517
13192,"Sacramento, CA",0.2106872899642599
12902,"Liberal, KS",0.2097236853298908
10910,"Concord, CA",0.2091792343526475
15628,"Vero Beach, FL",0.20743412428562336
11085,"Carlsbad, NM",0.2065011367116384
14222,"Pago Pago, TT",0.20566868232215732
14572,"Renton, WA",0.20433076104363102
14792,"Sugar Land, TX",0.20432666849056022
13890,"Newport, OR",0.20340006538521013
12132,"Lake Havasu City, AZ",0.20312780873518663
13785,"Yuma, AZ",0.20312780873518663
14965,"Santa Ynez, CA",0.20292396716210795
15525,"Petaluma, CA",0.20292396716210795
15074,"Stillwater, OK",0.20261124434007938
10577,"Binghamton, NY",0.20249561982810083
11725,"Fort Dodge, IA",0.20150820397454924
15842,"Fort Dix, NJ",0.20124426510825846
10950,"Cortez, CO",0.20112697871655522
11789,"Dallas/Fort Worth, TX",0.20101263427426083
15498,"Heber, UT",0.1991376049891712
14044,"Princeton, NJ",0.1991376049891712
10010,"Hudson, NY",0.1991376049891712
10643,"Branson, MO",0.1991261486979238
12012,"Gunnison, CO",0.19805543687687696
10347,"New Iberia, LA",0.1977999681075209
12363,"El Centro, CA",0.1975814651072813
13832,"Ogdensburg, NY",0.19685067571774298
13290,"Manhattan/Ft. Riley, KS",0.19653086350054258
15607,"Valdosta, GA",0.19599216533959515
12348,"Winston-Salem, NC",0.19510248626440524
13348,"Jackson, TN",0.19490433644797375
13200,"McCook, NE",0.19331752682051662
12559,"Johnstown, PA",0.19298182461173405
14802,"Staunton, VA",0.19298182461173405
10333,"Alpena, MI",0.1907299146291333
11699,"Florence, SC",0.19064143154210048
10744,"Burlington, IA",0.1901006706322455
11198,"Corvallis, OR",0.18927377364283873
12412,"Ironwood, MI",0.1886038656100002
11441,"DuBois, PA",0.18807152128402094
10557,"Bradford, PA",0.18807152128402094
13282,"Morgantown, WV",0.18807152128402094
16925,"Malone, NY",0.18575810626276396
16764,"Fort Meade, MD",0.18575810626276396
16663,"Jeffersonville, IN",0.18575810626276396
14996,"Brunswick, GA",0.18575810626276396
14736,"San Diego, CA",0.18575810626276396
16923,"Mertarvik, AK",0.18447635080898642
10322,"Altoona, PA",0.1838603240664891
15278,"Tin City, AK",0.1834407228660544
10504,"Blue Bell, PA",0.1814601294660889
10923,"Candle, AK",0.1810630779531929
13301,"Holland, MI",0.18053177196771364
12388,"Orlando, FL",0.17158466011286036
11308,"Dothan, AL",0.17045517941075936
13211,"Mason City, IA",0.16973510834367259
10630,"Broomfield, CO",0.16725180016028832
16582,"Thomson, GA",0.1670190764428104
11719,"Fort Collins/Loveland, CO",0.16681279660253
16728,"Franklin, NC",0.16322740936299635
10965,"Cleveland, OH",0.16307364306065358
14922,"Salinas/Monterey, CA",0.15950183482282776
14810,"Shelton, WA",0.15950183482282776
10191,"Afton, WY",0.15950183482282776
10465,"Glendale, AZ",0.15950183482282776
11592,"Easton, MD",0.15950183482282776
12436,"Inyokern, CA",0.152884783125686
11908,"Glasgow, MT",0.15054315102943164
16133,"Youngstown/Warren, OH",0.1504323210649576
12571,"Beloit/Janesville, WI",0.1504323210649576
14417,"Westminster, MD",0.14791481620692207
16540,"Belfast, ME",0.14791481620692207
13493,"Monticello, NY",0.14791481620692207
13008,"Lake Placid, NY",0.14791481620692207
10427,"Aurora, IL",0.14791481620692207
13469,"Marco Island, FL",0.14568902415954732
15640,"Vancouver, WA",0.13988235129328974
13667,"Norfolk, VA",0.13313542037770365
13968,"Anacortes, WA",0.13299154791328857
14656,"Rocky Mount, NC",0.13197531728112444
15260,"Miami, FL",0.13197531728112444
12018,"Gallup, NM",0.12188719649385922
15649,"Hanford, CA",0.11742961532493665
11430,"Denton, TX",0.11560460688220027
11233,"Cheyenne, WY",0.11160074924092037
13630,"North Kingstown, RI",0.10976435383140944
14303,"Pullman, WA",0.10867512546247059
10275,"Walla Walla, WA",0.10867512546247059
13520,"Kamuela, HI",0.10804860549010038
12174,"Hana, HI",0.10804860549010038
13949,"Oshkosh, WI",0.10598213221030844
16526,"Marshfield, MA",0.1032169009685496
10617,"Bishop, CA",0.1032151561069398
10615,"El Paso, TX",0.10286648794373617
14695,"Sheboygan, WI",0.10286648794373617
16936,"Ennis, MT",0.10262393598914259
11659,"Findlay, OH",0.10230541561066296
15045,"Fairfield, CA",0.10230541561066296
14670,"Saratoga, WY",0.10222391942548421
15601,"Visalia, CA",0.10213702439851151
14943,"Show Low, AZ",0.10164043497983821
11348,"Deming, NM",0.10164043497983821
16468,"Philadelphia, MS",0.10115139800630552
10380,"Talladega, AL",0.10045676412218278
10300,"Anderson, SC",0.10010543775847601
10731,"Brunswick, GA",0.10010543775847601
15020,"Minneapolis/St. Paul, MN",0.0996579835987708
11387,"Springfield, TN",0.0996579835987708
10925,"Chadron, NE",0.0996396049612068
10221,"Alliance, NE",0.0996396049612068
14534,"Riverton/Lander, WY",0.0996396049612068
11197,"Clovis, NM",0.0996396049612068
15582,"Vernal, UT",0.0996396049612068
10272,"Alamosa, CO",0.0996396049612068
12255,"Hays, KS",0.0996396049612068
11283,"Dodge City, KS",0.0996396049612068
14254,"Ponce, PR",0.099350013278205
10817,"Brownwood, TX",0.09926971721661203
11525,"Elko, NV",0.09917674053821364
10414,"Augusta/Waterville, ME",0.09912926286676257
12934,"Leesburg, FL",0.09887276470005468
12177,"Hobbs, NM",0.09856889314015997
15569,"Victoria, TX",0.09856889314015997
14109,"Hattiesburg/Laurel, MS",0.09856889314015997
13241,"Meridian, MS",0.09856889314015997
11883,"Georgetown, DE",0.09831995369654087
15634,"Springfield, VT",0.097067099536389
12128,"Hiawatha, KS",0.0964212272110979
13251,"Minden, NV",0.0964212272110979
15030,"Stuart, FL",0.09634354048456087
13450,"Montpelier/Barre, VT",0.09633961289630762
12263,"Wichita, KS",0.0961506169862812
16363,"Fernandina Beach, FL",0.09607691106322613
12312,"Wilkesboro, NC",0.09607691106322613
12661,"Key Largo, FL",0.09603978880560894
11824,"Fort Worth, TX",0.09577253219059814
13788,"Jacksonville, FL",0.0953596153684815
14006,"Paducah, KY",0.09530177194274779
10967,"Cape Girardeau, MO",0.09530177194274779
13182,"Manistee/Ludington, MI",0.09530177194274779
13344,"Muskegon, MI",0.09530177194274779
12054,"Goodyear, AZ",0.09505763922549242
12455,"Jonesboro, AR",0.09495195991398753
12375,"Kirksville, MO",0.09495195991398753
13176,"Mayaguez, PR",0.0939307528359228
12129,"Hibbing, MN",0.09345515489174219
12254,"Hayward, WI",0.09345515489174219
12343,"International Falls, MN",0.09345515489174219
10739,"Brainerd, MN",0.09345515489174219
15008,"St. Cloud, MN",0.09045873020612344
11686,"Zephyrhills, FL",0.09036556426265094
13976,"Norman, OK",0.08911707681286943
11219,"Conroe, TX",0.08911707681286943
16336,"Gasquet, CA",0.08900720689170653
14470,"Fort Jefferson, FL",0.08897591495114326
13246,"Manteo, NC",0.0889296796639046
11582,"Kerrville, TX",0.07757345467673896
12245,"Havre, MT",0.07472328243936614
14745,"Sidney, MT",0.07472328243936614
11879,"Glendive, MT",0.07472328243936614
13862,"Wolf Point, MT",0.07472328243936614
14712,"Phoenix, AZ",0.07286182385270008
12134,"Honolulu, HI",0.025082244925985733
